gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	_0_	_1_	_4_	_2_	_3_	_6_	_7_	_5_	_8_	_10_	_9_
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.021	0.007	0.019	0.005	0.013	0.037	0.0	0.066	0.069	0.011	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	MIS receptor 2	CPI-CS0F670E8BC	0.002	0.002	0.019	0.003	0.01	0.011	0.0	0.015	0.011	0.009	0.0
CD8A	P01732	True	CD8A_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.21	0.039	0.069	0.049	0.09	0.027	0.071	0.079	0.066	0.154	0.032
CD8B	P10966	True	CD8B_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.21	0.039	0.069	0.049	0.09	0.027	0.071	0.079	0.066	0.154	0.032
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2A	CPI-CS0715DE78D	0.022	0.01	0.028	0.005	0.036	0.016	0.036	0.009	0.017	0.009	0.005
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2C	CPI-CS05AB368CE	0.011	0.005	0.023	0.011	0.011	0.007	0.029	0.013	0.016	0.067	0.004
KLRC1	P26715	True	NKG2A_HUMAN	CD94:NKG2A	CPI-CS0715DE78D	0.022	0.01	0.028	0.005	0.036	0.016	0.036	0.009	0.017	0.009	0.005
KLRC2	P26717	True	NKG2C_HUMAN	CD94:NKG2C	CPI-CS05AB368CE	0.011	0.005	0.023	0.011	0.011	0.007	0.029	0.013	0.016	0.067	0.004
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.029	0.012	0.045	0.004	0.006	0.022	0.065	0.019	0.009	0.0	0.012
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.029	0.012	0.045	0.004	0.006	0.022	0.065	0.019	0.009	0.0	0.012
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS0E661878B	0.361	0.135	0.374	0.193	0.183	0.168	0.133	0.168	0.128	0.208	0.156
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS07B61574B	0.361	0.135	0.374	0.193	0.183	0.168	0.133	0.168	0.128	0.208	0.156
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.029	0.012	0.045	0.004	0.006	0.022	0.065	0.019	0.009	0.0	0.012
IL6ST	P40189	True	IL6RB_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.393	0.127	0.216	0.181	0.202	0.202	0.268	0.193	0.22	0.109	0.174
IL6ST	P40189	True	IL6RB_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.356	0.057	0.27	0.088	0.118	0.072	0.072	0.073	0.106	0.09	0.062
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	0.361	0.135	0.374	0.193	0.183	0.168	0.133	0.168	0.128	0.208	0.156
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	0.361	0.135	0.374	0.193	0.183	0.168	0.133	0.168	0.128	0.208	0.156
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-CS06D50EBF8	0.484	0.243	0.516	0.253	0.226	0.198	0.304	0.2	0.23	0.28	0.26
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS067298D94	0.236	0.181	0.219	0.198	0.15	0.122	0.19	0.129	0.103	0.223	0.091
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.236	0.181	0.219	0.198	0.15	0.122	0.19	0.129	0.103	0.223	0.091
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS077F1340A	0.236	0.181	0.219	0.198	0.15	0.122	0.19	0.129	0.103	0.223	0.091
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS067298D94	0.236	0.181	0.219	0.198	0.15	0.122	0.19	0.129	0.103	0.223	0.091
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.236	0.181	0.219	0.198	0.15	0.122	0.19	0.129	0.103	0.223	0.091
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS077F1340A	0.236	0.181	0.219	0.198	0.15	0.122	0.19	0.129	0.103	0.223	0.091
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.236	0.181	0.219	0.198	0.15	0.122	0.269	0.129	0.122	0.223	0.091
B2M	P61769	True	B2MG_HUMAN	FcRn complex	CPI-CS0C9EE65C2	6.355	1.917	6.706	2.297	7.786	4.933	10.477	8.432	4.929	7.607	7.696
FCGRT	P55899	True	FCGRN_HUMAN	FcRn complex	CPI-CS0C9EE65C2	6.355	1.917	6.706	2.297	7.786	4.933	10.477	8.432	4.929	7.607	7.696
CSF2RB	P32927	True	IL3RB_HUMAN	GMCSFR	CPI-CS0210859AB	0.326	0.05	0.105	0.071	0.109	0.043	0.145	0.109	0.112	0.113	0.074
CSF2RA	P15509	True	CSF2R_HUMAN	GMCSFR	CPI-CS0210859AB	0.326	0.05	0.105	0.071	0.109	0.043	0.145	0.109	0.112	0.113	0.074
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS06072FF4E	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS06072FF4E	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS0AC5142FA	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL33 receptor	CPI-CS0C59AF029	0.016	0.0	0.0	0.006	0.0	0.0	0.0	0.003	0.008	0.0	0.0
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS0D9B5AB86	0.026	0.026	0.03	0.044	0.013	0.008	0.0	0.009	0.021	0.012	0.009
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS0AC5142FA	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.062	0.043	0.03	0.044	0.027	0.019	0.06	0.024	0.021	0.022	0.017
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.429	0.302	0.435	0.252	0.262	0.204	0.22	0.251	0.322	0.29	0.329
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.429	0.302	0.435	0.252	0.262	0.204	0.22	0.251	0.322	0.29	0.329
IL10RB	Q08334	True	I10R2_HUMAN	IL26 receptor	CPI-CS0317FAF76	0.056	0.027	0.073	0.072	0.113	0.196	0.091	0.137	0.13	0.168	0.093
IL10RB	Q08334	True	I10R2_HUMAN	IL28 receptor	CPI-CS0A659AAAD	0.056	0.048	0.0	0.04	0.046	0.045	0.021	0.039	0.084	0.044	0.059
IL11RA	Q14626	True	I11RA_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.393	0.127	0.216	0.181	0.202	0.202	0.268	0.193	0.22	0.109	0.174
IL12A	P29459	True	IL12A_HUMAN	IL12	CPI-CC0041E1D30	0.012	0.002	0.0	0.001	0.005	0.003	0.0	0.005	0.01	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0C3ECBD1F	0.02	0.023	0.019	0.027	0.015	0.033	0.027	0.008	0.029	0.0	0.034
IL12B	P29460	True	IL12B_HUMAN	IL12	CPI-CC0041E1D30	0.012	0.002	0.0	0.001	0.005	0.003	0.0	0.005	0.01	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL23	CPI-CC051643E98	0.012	0.002	0.0	0.001	0.005	0.003	0.0	0.005	0.01	0.0	0.0
IL2RB	P14784	True	IL2RB_HUMAN	IL15 receptor	CPI-CS06E556972	0.577	0.136	0.202	0.08	0.301	0.073	0.187	0.172	0.194	0.27	0.109
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.186	0.023	0.036	0.051	0.057	0.035	0.107	0.078	0.071	0.051	0.037
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	0.577	0.136	0.202	0.08	0.301	0.073	0.187	0.172	0.194	0.27	0.109
IL2RG	P31785	True	IL2RG_HUMAN	IL15 receptor	CPI-CS06E556972	0.577	0.136	0.202	0.08	0.301	0.073	0.187	0.172	0.194	0.27	0.109
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.186	0.023	0.036	0.051	0.057	0.035	0.107	0.078	0.071	0.051	0.037
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	0.577	0.136	0.202	0.08	0.301	0.073	0.187	0.172	0.194	0.27	0.109
IL2RG	P31785	True	IL2RG_HUMAN	IL7 receptor	CPI-CS0AB9C7139	1.158	0.119	0.738	0.111	0.266	0.123	0.589	0.233	0.196	0.427	0.103
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AB	CPI-CS045D41398	0.088	0.11	0.079	0.126	0.107	0.216	0.15	0.2	0.19	0.208	0.106
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AE	CPI-CS0BA342294	0.324	0.417	0.308	0.408	0.484	0.348	0.606	0.267	0.487	0.289	0.541
IL17RB	Q9NRM6	True	I17RB_HUMAN	IL17 receptor AB	CPI-CS045D41398	0.088	0.11	0.079	0.126	0.107	0.216	0.15	0.2	0.19	0.208	0.106
IL17RE	Q8NFR9	True	I17RE_HUMAN	IL17 receptor AE	CPI-CS0BA342294	0.324	0.417	0.308	0.408	0.484	0.348	0.606	0.267	0.487	0.289	0.541
IL18	Q14116	True	IL18_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.107	0.017	0.009	0.005	0.036	0.011	0.053	0.012	0.028	0.022	0.019
IL18R1	Q13478	True	IL18R_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.107	0.017	0.009	0.005	0.036	0.011	0.053	0.012	0.028	0.022	0.019
IL18R1	Q13478	True	IL18R_HUMAN	IL37 receptor	CPI-CS040DDEBFB	0.206	0.032	0.1	0.022	0.047	0.035	0.053	0.032	0.082	0.061	0.038
IL18RAP	O95256	True	I18RA_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.107	0.017	0.009	0.005	0.036	0.011	0.053	0.012	0.028	0.022	0.019
IL2RA	P01589	True	IL2RA_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.186	0.023	0.036	0.051	0.057	0.035	0.107	0.078	0.071	0.051	0.037
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL20 receptor Type I	CPI-CS0553FFC41	0.011	0.006	0.053	0.019	0.015	0.012	0.028	0.016	0.03	0.0	0.0
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL20 receptor Type I	CPI-CS0AB365861	0.011	0.006	0.053	0.019	0.015	0.012	0.028	0.016	0.03	0.0	0.0
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL20 receptor Type I	CPI-CS0645666B0	0.011	0.006	0.053	0.019	0.015	0.012	0.028	0.016	0.03	0.0	0.0
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL26 receptor	CPI-CS0317FAF76	0.056	0.027	0.073	0.072	0.113	0.196	0.091	0.137	0.13	0.168	0.093
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type I	CPI-CS0553FFC41	0.011	0.006	0.053	0.019	0.015	0.012	0.028	0.016	0.03	0.0	0.0
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type I	CPI-CS0AB365861	0.011	0.006	0.053	0.019	0.015	0.012	0.028	0.016	0.03	0.0	0.0
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type I	CPI-CS0645666B0	0.011	0.006	0.053	0.019	0.015	0.012	0.028	0.016	0.03	0.0	0.0
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type II	CPI-CS0CF47221A	0.008	0.004	0.013	0.001	0.003	0.007	0.0	0.007	0.025	0.0	0.0
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type II	CPI-CS0E8ADC968	0.008	0.004	0.013	0.001	0.003	0.007	0.0	0.007	0.025	0.0	0.0
IL22RA1	Q8N6P7	True	I22R1_HUMAN	IL20 receptor Type II	CPI-CS0CF47221A	0.008	0.004	0.013	0.001	0.003	0.007	0.0	0.007	0.025	0.0	0.0
IL22RA1	Q8N6P7	True	I22R1_HUMAN	IL20 receptor Type II	CPI-CS0E8ADC968	0.008	0.004	0.013	0.001	0.003	0.007	0.0	0.007	0.025	0.0	0.0
IL23A	Q9NPF7	True	IL23A_HUMAN	IL23	CPI-CC051643E98	0.012	0.002	0.0	0.001	0.005	0.003	0.0	0.005	0.01	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL27	CPI-CC09BCDA08E	0.018	0.019	0.014	0.027	0.012	0.017	0.0	0.017	0.025	0.027	0.013
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0C3ECBD1F	0.02	0.023	0.019	0.027	0.015	0.033	0.027	0.008	0.029	0.0	0.034
IL27	Q8NEV9	True	IL27A_HUMAN	IL27	CPI-CC09BCDA08E	0.018	0.019	0.014	0.027	0.012	0.017	0.0	0.017	0.025	0.027	0.013
IFNLR1	Q8IU57	True	INLR1_HUMAN	IL28 receptor	CPI-CS0A659AAAD	0.056	0.048	0.0	0.04	0.046	0.045	0.021	0.039	0.084	0.044	0.059
IL1RL1	Q01638	True	ILRL1_HUMAN	IL33 receptor	CPI-CS0C59AF029	0.016	0.0	0.0	0.006	0.0	0.0	0.0	0.003	0.008	0.0	0.0
IL1RL2	Q9HB29	True	ILRL2_HUMAN	IL36 receptor	CPI-CS0D9B5AB86	0.026	0.026	0.03	0.044	0.013	0.008	0.0	0.009	0.021	0.012	0.009
SIGIRR	Q6IA17	True	SIGIR_HUMAN	IL37 receptor	CPI-CS040DDEBFB	0.206	0.032	0.1	0.022	0.047	0.035	0.053	0.032	0.082	0.061	0.038
IL6R	P08887	True	IL6RA_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.356	0.057	0.27	0.088	0.118	0.072	0.072	0.073	0.106	0.09	0.062
IL7R	P16871	True	IL7RA_HUMAN	IL7 receptor	CPI-CS0AB9C7139	1.158	0.119	0.738	0.111	0.266	0.123	0.589	0.233	0.196	0.427	0.103
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 1	CPI-CS07557A266	0.002	0.002	0.051	0.003	0.01	0.011	0.0	0.015	0.011	0.009	0.005
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 2	CPI-CS0F670E8BC	0.002	0.002	0.019	0.003	0.01	0.011	0.0	0.015	0.011	0.009	0.0
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 3	CPI-CS0D4BB4458	0.002	0.002	0.051	0.003	0.01	0.011	0.0	0.015	0.011	0.009	0.005
OSMR	Q99650	True	OSMR_HUMAN	OSMR	CPI-CS06D50EBF8	0.484	0.243	0.516	0.253	0.226	0.198	0.304	0.2	0.23	0.28	0.26
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-CS0BAF97962	0.655	0.179	0.829	0.126	0.108	0.079	0.34	0.179	0.197	0.313	0.137
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-CS0BAF97962	0.655	0.179	0.829	0.126	0.108	0.079	0.34	0.179	0.197	0.313	0.137
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.236	0.181	0.219	0.198	0.15	0.122	0.269	0.129	0.122	0.223	0.091
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.689	0.522	0.496	0.574	0.341	0.208	0.65	0.285	0.488	0.495	0.399
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.9	0.621	0.905	0.369	0.287	0.349	0.678	0.271	0.425	0.583	0.38
TREM2	Q9NZC2	True	TREM2_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.689	0.522	0.496	0.574	0.341	0.208	0.65	0.285	0.488	0.495	0.399
TYROBP	O43914	True	TYOBP_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.689	0.522	0.496	0.574	0.341	0.208	0.65	0.285	0.488	0.495	0.399
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.9	0.621	0.905	0.369	0.287	0.349	0.678	0.271	0.425	0.583	0.38
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.165	0.094	0.137	0.071	0.081	0.056	0.106	0.061	0.067	0.155	0.069
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	0.694	0.621	0.93	0.369	0.287	0.349	0.538	0.271	0.425	0.524	0.38
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	0.052	0.038	0.106	0.123	0.032	0.042	0.08	0.047	0.018	0.052	0.03
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.165	0.094	0.137	0.071	0.081	0.056	0.106	0.061	0.067	0.155	0.069
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	0.694	0.621	0.93	0.369	0.287	0.349	0.538	0.271	0.425	0.524	0.38
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	0.052	0.038	0.106	0.123	0.032	0.042	0.08	0.047	0.018	0.052	0.03
KLRG2	A4D1S0	False	KLRG2_HUMAN		CPI-SS0A7B487D4	0.063	0.132	0.159	0.104	0.107	0.085	0.155	0.112	0.092	0.087	0.184
KLRG2	A4D1S0	False	KLRG2_HUMAN		CPI-SS0FEC87269	0.063	0.132	0.159	0.104	0.107	0.085	0.155	0.112	0.092	0.087	0.184
HLA-DPA1	HLADPA1	False	HLADPA1		CPI-SS028784FC6	10.305	2.315	4.35	2.505	5.612	1.929	5.18	4.711	5.13	5.081	3.744
PVR	P15151	False	PVR_HUMAN		CPI-SS00A8596B5	0.278	0.352	0.291	0.366	0.315	0.337	0.239	0.361	0.352	0.377	0.317
KLRG2	A4D1S0	False	KLRG2_HUMAN		CPI-SS044DF8749	0.063	0.132	0.159	0.104	0.107	0.085	0.155	0.112	0.092	0.087	0.184
HLA-DPA1	HLADPA1	False	HLADPA1		CPI-SS072B19293	10.305	2.315	4.35	2.505	5.612	1.929	5.18	4.711	5.13	5.081	3.744
GALR2	O43603	False	GALR2_HUMAN		CPI-SS0F8ABC300	0.008	0.002	0.0	0.001	0.004	0.009	0.0	0.013	0.023	0.0	0.009
GALR3	O60755	False	GALR3_HUMAN		CPI-SS0E70DD97F	0.004	0.0	0.0	0.001	0.0	0.0	0.0	0.004	0.003	0.0	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS0B84DAE3D	0.278	0.352	0.291	0.366	0.315	0.337	0.239	0.361	0.352	0.377	0.317
PVR	P15151	False	PVR_HUMAN		CPI-SS0A8627ED6	0.278	0.352	0.291	0.366	0.315	0.337	0.239	0.361	0.352	0.377	0.317
PVR	P15151	False	PVR_HUMAN		CPI-SS00561BBD7	0.278	0.352	0.291	0.366	0.315	0.337	0.239	0.361	0.352	0.377	0.317
PVR	P15151	False	PVR_HUMAN		CPI-SS0F1A060D4	0.278	0.352	0.291	0.366	0.315	0.337	0.239	0.361	0.352	0.377	0.317
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS00550260E	0.105	0.01	0.202	0.004	0.015	0.009	0.084	0.009	0.025	0.023	0.035
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0B990492C	0.314	0.358	0.276	0.165	0.496	0.419	0.234	0.332	0.532	0.404	0.434
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS0C5E9FBFB	0.254	0.33	0.206	0.295	0.195	0.197	0.3	0.168	0.175	0.241	0.231
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS03859E16F	0.646	0.091	0.213	0.089	0.222	0.069	0.174	0.183	0.203	0.319	0.082
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS02FBD007E	4.661	3.919	5.338	5.408	6.663	5.098	7.497	5.041	6.448	5.511	6.93
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS09C06644C	0.105	0.01	0.202	0.004	0.015	0.009	0.084	0.009	0.025	0.023	0.035
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0889E281D	0.314	0.358	0.276	0.165	0.496	0.419	0.234	0.332	0.532	0.404	0.434
CRTAM	O95727	False	CRTAM_HUMAN		CPI-SS0C9696AAA	0.097	0.013	0.047	0.003	0.022	0.005	0.034	0.016	0.032	0.04	0.005
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS02D18D12B	0.105	0.01	0.202	0.004	0.015	0.009	0.084	0.009	0.025	0.023	0.035
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS0B3829651	0.105	0.01	0.202	0.004	0.015	0.009	0.084	0.009	0.025	0.023	0.035
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS00661A3A4	0.254	0.33	0.206	0.295	0.195	0.197	0.3	0.168	0.175	0.241	0.231
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS01E0F2D2C	0.254	0.33	0.206	0.295	0.195	0.197	0.3	0.168	0.175	0.241	0.231
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0A5DF05C0	0.646	0.091	0.213	0.089	0.222	0.069	0.174	0.183	0.203	0.319	0.082
CD226	Q15762	False	CD226_HUMAN		CPI-SS06207F70E	0.111	0.021	0.049	0.044	0.064	0.011	0.075	0.045	0.071	0.02	0.029
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC01C699B73	0.005	0.014	0.0	0.0	0.009	0.01	0.027	0.006	0.005	0.0	0.008
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC07ECBFCA7	33.095	21.724	20.856	16.411	9.69	8.216	21.235	9.783	14.732	17.177	12.122
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0DA298BEC	0.763	2.328	1.141	0.474	1.86	1.125	1.322	1.013	0.463	1.369	2.579
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC067433F6B	18.751	13.122	10.262	8.879	5.482	4.915	9.725	6.941	9.266	10.537	7.002
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0B6F1A278	3.59	2.553	2.15	2.649	1.661	1.488	1.738	1.704	1.751	1.876	1.611
FN1	P02751	False	FINC_HUMAN		CPI-SC0D19BAF15	18.573	21.386	10.277	12.529	9.462	7.198	10.649	7.927	11.448	11.688	9.19
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0F516B854	2.743	2.224	2.074	1.528	1.031	0.818	1.552	0.95	1.481	1.318	1.001
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC011F01833	26.361	16.914	19.113	13.013	7.324	6.81	15.711	7.666	12.203	14.927	8.993
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0FA79E269	3.957	2.543	3.12	2.203	1.806	1.494	2.447	1.539	2.129	1.832	1.45
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC04936738A	0.571	0.847	0.504	0.698	0.215	0.365	0.333	0.348	0.319	0.524	0.204
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC02B111AB0	9.883	4.812	8.437	3.739	2.939	2.254	6.622	3.094	4.286	4.013	3.509
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0CE851065	15.325	6.748	14.577	5.034	3.611	2.955	11.179	3.763	5.493	6.207	5.474
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC07375C073	6.309	3.324	4.514	2.404	2.275	1.368	3.644	1.992	2.443	3.218	2.766
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0D6C777F2	0.023	0.02	0.042	0.02	0.026	0.034	0.009	0.024	0.031	0.039	0.06
